10689,0.98827106
10690,0.8871837
10691,0.8093583
10692,0.8059722
10693,0.996655
10694,0.996655
10695,0.00119664
10696,0.0011194182
10697,0.004809164
10698,0.0047986954
10699,0.0055886265
10700,0.0019734886
10701,0.003727966
10702,0.0057725483
10703,0.0016329616
10704,0.99352795
10705,0.99281657
10706,0.0034193727
10707,0.0015211818
10708,0.00093685667
10709,0.96014917
10710,0.0074501494
10711,0.032621812
10712,0.9964359
10713,0.035772305
10714,0.0015008821
10715,0.042803504
10716,0.9978836
10717,0.0046902536
10718,0.96792555
10719,0.9959967
10720,0.0015583743
10721,0.0011674245
10722,0.9026156
10723,0.0017875698
10724,0.98923546
10725,0.004762899
10726,0.0009675343
10727,0.0008401873
10728,0.042948924
10729,0.99315214
10730,0.23394486
10731,0.002747515
10732,0.001654755
10733,0.0014409977
10734,0.0013187967
10735,0.9967288
10736,0.99921143
10737,0.9963259
10738,0.8806739
10739,0.009514447
10740,0.00040130463
10741,0.9778541
10742,0.59496456
10743,0.9477048
10744,0.9563231
10745,0.9563231
10746,0.98151016
10747,0.98151016
10748,0.9907308
10749,0.9911506
10750,0.0041702185
10751,0.006782838
10752,0.006782838
10753,0.0011817733
10754,0.9780724
10755,0.9972517
10756,0.9825173
10757,0.03578015
10758,0.024356969
10759,0.0028727779
10760,0.0019364938
10761,0.9950734
10762,0.9937111
10763,0.9820686
10764,0.97157156
10765,0.0011923324
10766,0.010946038
10767,0.9861098
10768,0.99047416
10769,0.013217186
10770,0.00011747847
10771,0.0046000537
10772,0.9880767
10773,0.007201758
10774,0.94445723
10775,0.94592357
10776,0.9524084
10777,0.004042735
10778,0.9821181
10779,0.9916558
10780,0.9812785
10781,0.9495524
10782,0.0072277565
10783,0.0030888005
10784,0.97917205
10785,0.9823418
10786,0.0009514518
10787,0.9963586
10788,0.88719416
10789,0.0030931116
10790,0.9912179
10791,0.9656344
10792,0.99014634
10793,0.9984132
10794,0.9984132
10795,0.97725517
10796,0.7786667
10797,0.0006635977
10798,0.0004759859
10799,0.80963814
10800,0.00028397026
10801,0.0007921473
10802,0.0003085204
10803,0.009130925
10804,0.99227214
10805,0.00039016732
10806,0.9985832
10807,0.0017853887
10808,0.90587795
10809,0.9422834
10810,0.00051254994
10811,0.0020128684
10812,0.9776534
10813,0.000869969
10814,0.0018847444
10815,0.9857227
10816,0.0029331495
10817,0.84128094
10818,0.9372417
10819,0.006673099
10820,0.97801024
10821,0.008649361
10822,0.0034195809
10823,0.9907396
10824,0.0042667533
10825,0.00053810846
10826,0.015021392
10827,0.995782
10828,0.9978962
10829,0.04380983
10830,0.00013384662
10831,0.948815
10832,0.9435653
10833,0.001058918
10834,0.0018020287
10835,0.001247511
10836,0.99293244
10837,0.038357805
10838,0.00038162284
10839,0.00048795665
10840,0.9229324
10841,0.0049286596
10842,0.0032903354
10843,0.0038671622
10844,0.9563193
10845,0.998769
10846,0.9965719
10847,0.99580896
10848,0.0034380502
10849,0.99765694
10850,0.99827456
10851,0.0014099824
10852,0.9916433
10853,0.9384376
10854,0.879764
10855,0.90609837
10856,0.7970214
10857,0.0067145973
10858,0.90799433
10859,0.00076394144
10860,0.00059690885
10861,0.00036702352
10862,0.0009906963
10863,0.00022058659
10864,0.9981343
10865,0.9862504
10866,0.0023530952
10867,0.0009986954
10868,0.0042807544
10869,0.00029499314
10870,0.00074003934
10871,0.9995863
10872,0.000108748936
10873,0.00095204846
10874,0.9876709
10875,0.9964239
10876,0.023248795
10877,0.98017085
10878,0.99245536
10879,0.0005210375
10880,0.00033412152
10881,0.9890821
10882,0.99739933
10883,0.0016384318
10884,0.0018518321
10885,0.99783933
10886,0.96988815
10887,0.0025475817
10888,0.96338814
10889,0.9890147
10890,0.96338814
10891,0.98391485
10892,0.99715
10893,0.9928706
10894,0.9809491
10895,0.972681
10896,0.98454374
